best_book_id,book_id_new,title,small_image_url,original_publication_year,average_rating,authors,medium_image_url,large_image_url
9416,107.0,"Confessions of a Shopaholic (Shopaholic, #1)",https://images.gr-assets.com/books/1327872404s/9416.jpg,2000.0,3.61,Sophie Kinsella,https://images.gr-assets.com/books/1327872404m/9416.jpg,https://images.gr-assets.com/books/1327872404l/9416.jpg
24280,108.0,Les Misérables,https://images.gr-assets.com/books/1411852091s/24280.jpg,1862.0,4.14,"Victor Hugo, Lee Fahnestock, Norman MacAfee",https://images.gr-assets.com/books/1411852091m/24280.jpg,https://images.gr-assets.com/books/1411852091l/24280.jpg
10572,109.0,"A Clash of Kings  (A Song of Ice and Fire, #2)",https://images.gr-assets.com/books/1358254974s/10572.jpg,1998.0,4.4,George R.R. Martin,https://images.gr-assets.com/books/1358254974m/10572.jpg,https://images.gr-assets.com/books/1358254974l/10572.jpg
10441,110.0,The Memory Keeper's Daughter,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2005.0,3.64,Kim Edwards,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
15507958,111.0,"Me Before You (Me Before You, #1)",https://images.gr-assets.com/books/1357108762s/15507958.jpg,2012.0,4.27,Jojo Moyes,https://images.gr-assets.com/books/1357108762m/15507958.jpg,https://images.gr-assets.com/books/1357108762l/15507958.jpg
168668,112.0,Catch-22,https://images.gr-assets.com/books/1463157317s/168668.jpg,1961.0,3.98,Joseph Heller,https://images.gr-assets.com/books/1463157317m/168668.jpg,https://images.gr-assets.com/books/1463157317l/168668.jpg
6900,113.0,Tuesdays with Morrie,https://images.gr-assets.com/books/1423763749s/6900.jpg,1997.0,4.06,"Mitch Albom, Saulius Dagys",https://images.gr-assets.com/books/1423763749m/6900.jpg,https://images.gr-assets.com/books/1423763749l/6900.jpg
2187,114.0,Middlesex,https://images.gr-assets.com/books/1437029776s/2187.jpg,2002.0,3.98,Jeffrey Eugenides,https://images.gr-assets.com/books/1437029776m/2187.jpg,https://images.gr-assets.com/books/1437029776l/2187.jpg
24583,115.0,The Adventures of Tom Sawyer,https://images.gr-assets.com/books/1404811979s/24583.jpg,1876.0,3.89,"Mark Twain, Guy Cardwell, John Seelye",https://images.gr-assets.com/books/1404811979m/24583.jpg,https://images.gr-assets.com/books/1404811979l/24583.jpg
18131,116.0,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)",https://images.gr-assets.com/books/1329061522s/18131.jpg,1962.0,4.04,Madeleine L'Engle,https://images.gr-assets.com/books/1329061522m/18131.jpg,https://images.gr-assets.com/books/1329061522l/18131.jpg
7763,117.0,The Joy Luck Club,https://images.gr-assets.com/books/1304978653s/7763.jpg,1989.0,3.9,Amy Tan,https://images.gr-assets.com/books/1304978653m/7763.jpg,https://images.gr-assets.com/books/1304978653l/7763.jpg
38447,118.0,The Handmaid's Tale,https://images.gr-assets.com/books/1498057733s/38447.jpg,1985.0,4.06,Margaret Atwood,https://images.gr-assets.com/books/1498057733m/38447.jpg,https://images.gr-assets.com/books/1498057733l/38447.jpg
452306,119.0,"The Sisterhood of the Traveling Pants (Sisterhood, #1)",https://images.gr-assets.com/books/1461611233s/452306.jpg,2001.0,3.75,Ann Brashares,https://images.gr-assets.com/books/1461611233m/452306.jpg,https://images.gr-assets.com/books/1461611233l/452306.jpg
7604,120.0,Lolita,https://images.gr-assets.com/books/1377756377s/7604.jpg,1955.0,3.88,"Vladimir Nabokov, Craig Raine",https://images.gr-assets.com/books/1377756377m/7604.jpg,https://images.gr-assets.com/books/1377756377l/7604.jpg
37442,121.0,"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1)",https://images.gr-assets.com/books/1437733293s/37442.jpg,1995.0,3.52,"Gregory Maguire, Douglas Smith",https://images.gr-assets.com/books/1437733293m/37442.jpg,https://images.gr-assets.com/books/1437733293l/37442.jpg
5358,122.0,"The Firm (Penguin Readers, Level 5)",https://images.gr-assets.com/books/1418465200s/5358.jpg,1991.0,3.99,John Grisham,https://images.gr-assets.com/books/1418465200m/5358.jpg,https://images.gr-assets.com/books/1418465200l/5358.jpg
7937843,123.0,Room,https://images.gr-assets.com/books/1344265419s/7937843.jpg,2010.0,4.03,Emma Donoghue,https://images.gr-assets.com/books/1344265419m/7937843.jpg,https://images.gr-assets.com/books/1344265419l/7937843.jpg
1420,124.0,Hamlet,https://images.gr-assets.com/books/1351051208s/1420.jpg,1600.0,4.0,"William Shakespeare, Richard Andrews, Rex Gibson",https://images.gr-assets.com/books/1351051208m/1420.jpg,https://images.gr-assets.com/books/1351051208l/1420.jpg
234225,125.0,Dune (Dune Chronicles #1),https://images.gr-assets.com/books/1434908555s/234225.jpg,1965.0,4.19,Frank Herbert,https://images.gr-assets.com/books/1434908555m/234225.jpg,https://images.gr-assets.com/books/1434908555l/234225.jpg
2612,126.0,The Tipping Point: How Little Things Can Make a Big Difference,https://images.gr-assets.com/books/1473396980s/2612.jpg,2000.0,3.92,Malcolm Gladwell,https://images.gr-assets.com/books/1473396980m/2612.jpg,https://images.gr-assets.com/books/1473396980l/2612.jpg
11084145,127.0,Steve Jobs,https://images.gr-assets.com/books/1327861368s/11084145.jpg,2011.0,4.09,Walter Isaacson,https://images.gr-assets.com/books/1327861368m/11084145.jpg,https://images.gr-assets.com/books/1327861368l/11084145.jpg
332613,128.0,One Flew Over the Cuckoo's Nest,https://images.gr-assets.com/books/1485308778s/332613.jpg,1962.0,4.18,Ken Kesey,https://images.gr-assets.com/books/1485308778m/332613.jpg,https://images.gr-assets.com/books/1485308778l/332613.jpg
2165,129.0,The Old Man and the Sea,https://images.gr-assets.com/books/1329189714s/2165.jpg,1952.0,3.73,Ernest Hemingway,https://images.gr-assets.com/books/1329189714m/2165.jpg,https://images.gr-assets.com/books/1329189714l/2165.jpg
18114322,130.0,The Grapes of Wrath,https://images.gr-assets.com/books/1352912927s/4395.jpg,1939.0,3.92,John Steinbeck,https://images.gr-assets.com/books/1352912927m/4395.jpg,https://images.gr-assets.com/books/1352912927l/4395.jpg
3431,131.0,The Five People You Meet in Heaven,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003.0,3.9,Mitch Albom,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8127,132.0,"Anne of Green Gables (Anne of Green Gables, #1)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1908.0,4.23,L.M. Montgomery,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3777732,133.0,"City of Glass (The Mortal Instruments, #3)",https://images.gr-assets.com/books/1369452339s/3777732.jpg,2009.0,4.34,Cassandra Clare,https://images.gr-assets.com/books/1369452339m/3777732.jpg,https://images.gr-assets.com/books/1369452339l/3777732.jpg
62291,134.0,"A Storm of Swords (A Song of Ice and Fire, #3)",https://images.gr-assets.com/books/1497931121s/62291.jpg,2000.0,4.54,George R.R. Martin,https://images.gr-assets.com/books/1497931121m/62291.jpg,https://images.gr-assets.com/books/1497931121l/62291.jpg
137791,135.0,Divine Secrets of the Ya-Ya Sisterhood,https://images.gr-assets.com/books/1408313524s/137791.jpg,1996.0,3.79,Rebecca Wells,https://images.gr-assets.com/books/1408313524m/137791.jpg,https://images.gr-assets.com/books/1408313524l/137791.jpg
10964,136.0,"Outlander (Outlander, #1)",https://images.gr-assets.com/books/1402600310s/10964.jpg,1991.0,4.2,Diana Gabaldon,https://images.gr-assets.com/books/1402600310m/10964.jpg,https://images.gr-assets.com/books/1402600310l/10964.jpg
12296,137.0,The Scarlet Letter,https://images.gr-assets.com/books/1404810944s/12296.jpg,1850.0,3.37,"Nathaniel Hawthorne, Thomas E. Connolly, Nina Baym",https://images.gr-assets.com/books/1404810944m/12296.jpg,https://images.gr-assets.com/books/1404810944l/12296.jpg
9460487,138.0,"Miss Peregrine’s Home for Peculiar Children (Miss Peregrine’s Peculiar Children, #1)",https://images.gr-assets.com/books/1472782916s/9460487.jpg,2011.0,3.89,Ransom Riggs,https://images.gr-assets.com/books/1472782916m/9460487.jpg,https://images.gr-assets.com/books/1472782916l/9460487.jpg
6892870,139.0,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)",https://images.gr-assets.com/books/1327708260s/6892870.jpg,2007.0,4.2,"Stieg Larsson, Reg Keeland",https://images.gr-assets.com/books/1327708260m/6892870.jpg,https://images.gr-assets.com/books/1327708260l/6892870.jpg
18007564,140.0,The Martian,https://images.gr-assets.com/books/1413706054s/18007564.jpg,2012.0,4.39,Andy Weir,https://images.gr-assets.com/books/1413706054m/18007564.jpg,https://images.gr-assets.com/books/1413706054l/18007564.jpg
5043,141.0,"The Pillars of the Earth (The Kingsbridge Series, #1)",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1989.0,4.29,Ken Follett,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
18143977,142.0,All the Light We Cannot See,https://images.gr-assets.com/books/1451445646s/18143977.jpg,2014.0,4.31,Anthony Doerr,https://images.gr-assets.com/books/1451445646m/18143977.jpg,https://images.gr-assets.com/books/1451445646l/18143977.jpg
8664353,143.0,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",https://images.gr-assets.com/books/1327861115s/8664353.jpg,2010.0,4.4,Laura Hillenbrand,https://images.gr-assets.com/books/1327861115m/8664353.jpg,https://images.gr-assets.com/books/1327861115l/8664353.jpg
976,144.0,Deception Point,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001.0,3.67,Dan Brown,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
17333223,145.0,The Goldfinch,https://images.gr-assets.com/books/1451554970s/17333223.jpg,2013.0,3.87,Donna Tartt,https://images.gr-assets.com/books/1451554970m/17333223.jpg,https://images.gr-assets.com/books/1451554970l/17333223.jpg
29844228,146.0,Thirteen Reasons Why,https://images.gr-assets.com/books/1333822506s/1217100.jpg,2007.0,4.02,Jay Asher,https://images.gr-assets.com/books/1333822506m/1217100.jpg,https://images.gr-assets.com/books/1333822506l/1217100.jpg
2865,147.0,Girl with a Pearl Earring,https://images.gr-assets.com/books/1327197580s/2865.jpg,1999.0,3.85,Tracy Chevalier,https://images.gr-assets.com/books/1327197580m/2865.jpg,https://images.gr-assets.com/books/1327197580l/2865.jpg
4374400,148.0,"If I Stay (If I Stay, #1)",https://images.gr-assets.com/books/1347462970s/4374400.jpg,2009.0,3.96,Gayle Forman,https://images.gr-assets.com/books/1347462970m/4374400.jpg,https://images.gr-assets.com/books/1347462970l/4374400.jpg
4989,149.0,The Red Tent,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1997.0,4.16,Anita Diamant,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
28186,150.0,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",https://images.gr-assets.com/books/1400602661s/28186.jpg,2006.0,4.23,Rick Riordan,https://images.gr-assets.com/books/1400602661m/28186.jpg,https://images.gr-assets.com/books/1400602661l/28186.jpg
5526,151.0,Dear John,https://images.gr-assets.com/books/1397749854s/5526.jpg,2006.0,4.01,Nicholas Sparks,https://images.gr-assets.com/books/1397749854m/5526.jpg,https://images.gr-assets.com/books/1397749854l/5526.jpg
1582996,152.0,"City of Ashes (The Mortal Instruments, #2)",https://images.gr-assets.com/books/1432730356s/1582996.jpg,2008.0,4.21,Cassandra Clare,https://images.gr-assets.com/books/1432730356m/1582996.jpg,https://images.gr-assets.com/books/1432730356l/1582996.jpg
8852,153.0,Macbeth,https://images.gr-assets.com/books/1459795224s/8852.jpg,1606.0,3.88,William Shakespeare,https://images.gr-assets.com/books/1459795224m/8852.jpg,https://images.gr-assets.com/books/1459795224l/8852.jpg
15241,154.0,"The Two Towers (The Lord of the Rings, #2)",https://images.gr-assets.com/books/1298415523s/15241.jpg,1954.0,4.42,J.R.R. Tolkien,https://images.gr-assets.com/books/1298415523m/15241.jpg,https://images.gr-assets.com/books/1298415523l/15241.jpg
42156,155.0,"Something Borrowed (Darcy & Rachel, #1)",https://images.gr-assets.com/books/1305063535s/42156.jpg,2004.0,3.83,Emily Giffin,https://images.gr-assets.com/books/1305063535m/42156.jpg,https://images.gr-assets.com/books/1305063535l/42156.jpg
23772,156.0,Green Eggs and Ham,https://images.gr-assets.com/books/1468680100s/23772.jpg,1960.0,4.29,"Dr. Seuss, לאה נאור",https://images.gr-assets.com/books/1468680100m/23772.jpg,https://images.gr-assets.com/books/1468680100l/23772.jpg
6310,157.0,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",https://images.gr-assets.com/books/1309211401s/6310.jpg,1964.0,4.1,"Roald Dahl, Quentin Blake",https://images.gr-assets.com/books/1309211401m/6310.jpg,https://images.gr-assets.com/books/1309211401l/6310.jpg
2120932,158.0,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",https://images.gr-assets.com/books/1443142158s/2120932.jpg,2008.0,4.39,Rick Riordan,https://images.gr-assets.com/books/1443142158m/2120932.jpg,https://images.gr-assets.com/books/1443142158l/2120932.jpg
2623,159.0,Great Expectations,https://images.gr-assets.com/books/1327920219s/2623.jpg,1860.0,3.75,Charles Dickens,https://images.gr-assets.com/books/1327920219m/2623.jpg,https://images.gr-assets.com/books/1327920219l/2623.jpg
18512,160.0,"The Return of the King (The Lord of the Rings, #3)",https://images.gr-assets.com/books/1389977161s/18512.jpg,1955.0,4.51,J.R.R. Tolkien,https://images.gr-assets.com/books/1389977161m/18512.jpg,https://images.gr-assets.com/books/1389977161l/18512.jpg
49552,161.0,The Stranger,https://images.gr-assets.com/books/1349927872s/49552.jpg,1942.0,3.96,"Albert Camus, Matthew    Ward",https://images.gr-assets.com/books/1349927872m/49552.jpg,https://images.gr-assets.com/books/1349927872l/49552.jpg
7736182,162.0,"The Lost Hero (The Heroes of Olympus, #1)",https://images.gr-assets.com/books/1464201003s/7736182.jpg,2010.0,4.35,Rick Riordan,https://images.gr-assets.com/books/1464201003m/7736182.jpg,https://images.gr-assets.com/books/1464201003l/7736182.jpg
15745753,163.0,Eleanor & Park,https://images.gr-assets.com/books/1341952742s/15745753.jpg,2013.0,4.11,Rainbow Rowell,https://images.gr-assets.com/books/1341952742m/15745753.jpg,https://images.gr-assets.com/books/1341952742l/15745753.jpg
13497,164.0,"A Feast for Crows (A Song of Ice and Fire, #4)",https://images.gr-assets.com/books/1429538615s/13497.jpg,2005.0,4.1,George R.R. Martin,https://images.gr-assets.com/books/1429538615m/13497.jpg,https://images.gr-assets.com/books/1429538615l/13497.jpg
7735333,165.0,"Matched (Matched, #1)",https://images.gr-assets.com/books/1367706191s/7735333.jpg,2010.0,3.68,Ally Condie,https://images.gr-assets.com/books/1367706191m/7735333.jpg,https://images.gr-assets.com/books/1367706191l/7735333.jpg
30165203,166.0,"American Gods (American Gods, #1)",https://images.gr-assets.com/books/1258417001s/4407.jpg,2001.0,4.11,Neil Gaiman,https://images.gr-assets.com/books/1258417001m/4407.jpg,https://images.gr-assets.com/books/1258417001l/4407.jpg
149267,167.0,The Stand,https://images.gr-assets.com/books/1213131305s/149267.jpg,1978.0,4.34,"Stephen King, Bernie Wrightson",https://images.gr-assets.com/books/1213131305m/149267.jpg,https://images.gr-assets.com/books/1213131305l/149267.jpg
6400090,168.0,The Last Song,https://images.gr-assets.com/books/1286549186s/6400090.jpg,2008.0,4.14,Nicholas Sparks,https://images.gr-assets.com/books/1286549186m/6400090.jpg,https://images.gr-assets.com/books/1286549186l/6400090.jpg
11125,169.0,Digital Fortress,https://images.gr-assets.com/books/1360095966s/11125.jpg,1998.0,3.6,Dan Brown,https://images.gr-assets.com/books/1360095966m/11125.jpg,https://images.gr-assets.com/books/1360095966l/11125.jpg
6969,170.0,Emma,https://images.gr-assets.com/books/1373627931s/6969.jpg,1815.0,3.99,"Jane Austen, Fiona Stafford",https://images.gr-assets.com/books/1373627931m/6969.jpg,https://images.gr-assets.com/books/1373627931l/6969.jpg
15823480,171.0,Anna Karenina,https://images.gr-assets.com/books/1352422904s/15823480.jpg,1877.0,4.02,"Leo Tolstoy, Louise Maude, Leo Tolstoj, Aylmer Maude",https://images.gr-assets.com/books/1352422904m/15823480.jpg,https://images.gr-assets.com/books/1352422904l/15823480.jpg
227463,172.0,A Clockwork Orange,https://images.gr-assets.com/books/1348339306s/227463.jpg,1962.0,3.98,Anthony Burgess,https://images.gr-assets.com/books/1348339306m/227463.jpg,https://images.gr-assets.com/books/1348339306l/227463.jpg
1812457,173.0,The Shack,https://images.gr-assets.com/books/1344270232s/1812457.jpg,2007.0,3.74,William Paul Young,https://images.gr-assets.com/books/1344270232m/1812457.jpg,https://images.gr-assets.com/books/1344270232l/1812457.jpg
4556058,174.0,"The Last Olympian (Percy Jackson and the Olympians, #5)",https://images.gr-assets.com/books/1327924597s/4502507.jpg,2009.0,4.5,Rick Riordan,https://images.gr-assets.com/books/1327924597m/4502507.jpg,https://images.gr-assets.com/books/1327924597l/4502507.jpg
830502,175.0,It,https://images.gr-assets.com/books/1309376909s/18342.jpg,1986.0,4.18,Stephen King,https://images.gr-assets.com/books/1309376909m/18342.jpg,https://images.gr-assets.com/books/1309376909l/18342.jpg
7144,176.0,Crime and Punishment,https://images.gr-assets.com/books/1382846449s/7144.jpg,1866.0,4.18,"Fyodor Dostoyevsky, David McDuff",https://images.gr-assets.com/books/1382846449m/7144.jpg,https://images.gr-assets.com/books/1382846449l/7144.jpg
6514,177.0,The Bell Jar,https://images.gr-assets.com/books/1473890514s/6514.jpg,1963.0,3.98,Sylvia Plath,https://images.gr-assets.com/books/1473890514m/6514.jpg,https://images.gr-assets.com/books/1473890514l/6514.jpg
